"Cluster","Metabolite","Formula","Super_Class","Class","Sub_Class","HMDB","pct.1","pct.2","avg_log2FC","p_val","p_val_adj"
"髓质 Medulla","PA(18:2(9Z,11Z)/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S))","C43H69O10P",NA,NA,NA,"HMDB0263957",54.8256875876856,52.9243850926211,0.00149370811144933,0.104849306251093,1
"髓质 Medulla","PA(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C43H67O8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0114997",99.141011726712,98.3494301931623,0.00805396320739704,0.166909724560381,1
"髓质 Medulla","PA(19:0/20:3(5Z,8Z,11Z)-O(14R,15S))","C42H75O9P",NA,NA,NA,"HMDB0264404",64.1885274108585,65.0520306243675,-0.00726107808208243,0.315487576755201,1
"髓质 Medulla","PA(19:0/PGF1alpha)","C42H79O11P",NA,NA,NA,"HMDB0264504",59.1973952404902,67.8048136577639,-0.0472682237155082,0.983111555773397,1
"髓质 Medulla","PA(20:2(11Z,14Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))","C45H73O9P",NA,NA,NA,"HMDB0264900",99.3898403790666,98.6832841994104,-0.000517417467346792,0.00039344090052549,1
"髓质 Medulla","PA(20:3(5Z,8Z,11Z)/6 keto-PGF1alpha)","C43H73O12P",NA,NA,NA,"HMDB0264955",54.677449241602,53.6498437981256,0.00497840799836513,0.211239278444838,1
"髓质 Medulla","PA(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C47H79O8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","HMDB0115293",37.8060724779628,35.5359264311172,-0.00111452965908299,0.371417750670904,1
"髓质 Medulla","PA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/6 keto-PGF1alpha)","C45H71O12P",NA,NA,NA,"HMDB0266201",47.779071922069,47.8577242926915,-0.00653494158507784,0.0136469456887976,1
"髓质 Medulla","PA(8:0/22:6(5Z,8E,10Z,13Z,15E,19Z)-2OH(7S, 17S))","C33H53O10P",NA,NA,NA,"HMDB0266655",78.2513169388782,74.6644959739517,0.00777275368351693,0.0341260578620821,1
"髓质 Medulla","PC(14:0/15:0)","C37H74NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0007868",97.7420123355481,95.2924935099221,0.00396411199982882,0.0311978578392087,1
"髓质 Medulla","PC(14:0/22:4(7Z,10Z,13Z,16Z))","C44H80NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0007889",90.2162691584827,88.7397148765785,0.0164268202068381,0.0512826465779436,1
"髓质 Medulla","PC(15:0/16:0)","C39H78NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0007935",99.9695581967864,99.6270955251463,0.0210373109314212,0.27813887633127,1
"髓质 Medulla","PC(15:0/18:2(9Z,12Z))","C41H78NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","HMDB0007940",99.7088175344787,97.9880758569103,0.0680416831018085,0.211497503605537,1
"髓质 Medulla","PC(18:2(9Z,12Z)/22:6(5Z,7Z,10Z,13Z,16Z,19Z)-OH(4))","C48H80NO9P",NA,NA,NA,"HMDB0286594",84.887630039442,82.1676860122321,0.00583186990882734,0.0161637369192902,1
"髓质 Medulla","PE-NMe(14:0/14:1(9Z))","C34H66NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0112937",89.7781719035392,85.7938795265543,0.00770008862621419,0.00020062389393323,1
"髓质 Medulla","PE-NMe(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))","C42H68NO8P","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","HMDB0113261",54.6867141382323,52.3732784793418,-0.0010182809712308,0.0172401101197117,1
"髓质 Medulla","PE(18:1(11Z)/LTE4)","C46H81N2O11PS",NA,NA,NA,"HMDB0261228",44.0056118802446,43.3487701852422,-0.00830735078443384,0.00016818116154589,1
